name	function
9606.ENSP00000264382	[ 1.  0.]
9606.ENSP00000250971	[ 1.  0.]
9606.ENSP00000264833	[ 1.  0.]
9606.ENSP00000318227	[ 1.  1.]
9606.ENSP00000258424	[ 1.  1.]
9606.ENSP00000383873	[-1 -1]
9606.ENSP00000311888	[ 1.  0.]
9606.ENSP00000310332	[ 1.  1.]
9606.ENSP00000263182	[ 1.  1.]
9606.ENSP00000287585	[ 1.  0.]
9606.ENSP00000369889	[ 1.  0.]
9606.ENSP00000300714	[-1 -1]
9606.ENSP00000262962	[-1 -1]
9606.ENSP00000417354	[ 1.  1.]
9606.ENSP00000386653	[ 1.  0.]
9606.ENSP00000325808	[ 1.  0.]
9606.ENSP00000362935	[ 1.  1.]
9606.ENSP00000439065	[-1 -1]
9606.ENSP00000336831	[ 1.  0.]
9606.ENSP00000376765	[-1 -1]
9606.ENSP00000347924	[ 1.  1.]
9606.ENSP00000349824	[ 0.  0.]
9606.ENSP00000370196	[ 0.  0.]
9606.ENSP00000276241	[-1 -1]
9606.ENSP00000227918	[-1 -1]
9606.ENSP00000361336	[ 1.  0.]
9606.ENSP00000332170	[ 0.  0.]
9606.ENSP00000262127	[ 1.  1.]
9606.ENSP00000334375	[ 1.  1.]
9606.ENSP00000264717	[ 1.  1.]
9606.ENSP00000264193	[ 1.  1.]
9606.ENSP00000387593	[ 0.  0.]
9606.ENSP00000244050	[ 1.  1.]
9606.ENSP00000387512	[-1 -1]
9606.ENSP00000386357	[ 1.  0.]
9606.ENSP00000247207	[ 1.  1.]
9606.ENSP00000366170	[ 0.  0.]
9606.ENSP00000306662	[ 1.  1.]
9606.ENSP00000471653	[-1 -1]
9606.ENSP00000278520	[-1 -1]
9606.ENSP00000170630	[ 1.  0.]
9606.ENSP00000319829	[ 1.  1.]
9606.ENSP00000342216	[ 1.  1.]
9606.ENSP00000358456	[-1 -1]
9606.ENSP00000387262	[ 1.  1.]
9606.ENSP00000310405	[ 0.  0.]
9606.ENSP00000329411	[ 0.  0.]
9606.ENSP00000386588	[ 0.  0.]
9606.ENSP00000345295	[-1 -1]
9606.ENSP00000419485	[ 0.  0.]
9606.ENSP00000229243	[ 1.  1.]
9606.ENSP00000261980	[ 1.  1.]
9606.ENSP00000310829	[ 1.  0.]
9606.ENSP00000366416	[ 1.  1.]
9606.ENSP00000356946	[ 1.  0.]
9606.ENSP00000345193	[ 1.  0.]
9606.ENSP00000292644	[ 1.  1.]
9606.ENSP00000296978	[ 1.  0.]
9606.ENSP00000005226	[ 1.  1.]
9606.ENSP00000435352	[ 1.  0.]
9606.ENSP00000265563	[ 1.  1.]
9606.ENSP00000370710	[ 1.  1.]
9606.ENSP00000449770	[-1 -1]
9606.ENSP00000287156	[ 0.  0.]
9606.ENSP00000305595	[ 1.  0.]
9606.ENSP00000409514	[ 0.  0.]
9606.ENSP00000260570	[ 0.  0.]
9606.ENSP00000417498	[ 1.  0.]
9606.ENSP00000359988	[ 1.  1.]
9606.ENSP00000352992	[ 1.  0.]
9606.ENSP00000334798	[ 1.  1.]
9606.ENSP00000345102	[-1 -1]
9606.ENSP00000303111	[ 1.  0.]
9606.ENSP00000320951	[ 0.  0.]
9606.ENSP00000360157	[ 1.  1.]
9606.ENSP00000352444	[ 0.  0.]
9606.ENSP00000265112	[ 1.  1.]
9606.ENSP00000267938	[ 0.  0.]
9606.ENSP00000283027	[ 1.  1.]
9606.ENSP00000340698	[ 1.  1.]
9606.ENSP00000380250	[ 1.  1.]
9606.ENSP00000296444	[ 1.  0.]
9606.ENSP00000353346	[ 1.  1.]
9606.ENSP00000314036	[ 1.  0.]
9606.ENSP00000231004	[ 1.  1.]
9606.ENSP00000300289	[ 1.  1.]
9606.ENSP00000324551	[ 1.  1.]
9606.ENSP00000373827	[-1 -1]
9606.ENSP00000341874	[ 0.  0.]
9606.ENSP00000264735	[ 1.  0.]
9606.ENSP00000340836	[ 0.  0.]
9606.ENSP00000223145	[ 1.  1.]
9606.ENSP00000458149	[ 1.  0.]
9606.ENSP00000360200	[ 1.  1.]
9606.ENSP00000262765	[-1 -1]
9606.ENSP00000375899	[ 0.  0.]
9606.ENSP00000322427	[ 0.  0.]
9606.ENSP00000378130	[ 1.  0.]
9606.ENSP00000460885	[ 0.  0.]
9606.ENSP00000380270	[ 1.  0.]
9606.ENSP00000244137	[ 1.  0.]
9606.ENSP00000359121	[ 1.  1.]
9606.ENSP00000273063	[ 0.  0.]
9606.ENSP00000356015	[ 1.  1.]
9606.ENSP00000264260	[ 1.  0.]
9606.ENSP00000203630	[ 0.  0.]
9606.ENSP00000362609	[ 0.  0.]
9606.ENSP00000356410	[ 1.  1.]
9606.ENSP00000248073	[ 1.  0.]
9606.ENSP00000242994	[ 0.  0.]
9606.ENSP00000233121	[ 1.  1.]
9606.ENSP00000263062	[ 1.  1.]
9606.ENSP00000337757	[-1 -1]
9606.ENSP00000219207	[ 1.  0.]
9606.ENSP00000267502	[ 1.  1.]
9606.ENSP00000358283	[ 1.  1.]
9606.ENSP00000384573	[ 0.  0.]
9606.ENSP00000472409	[-1 -1]
9606.ENSP00000267953	[ 0.  0.]
9606.ENSP00000343001	[ 0.  0.]
9606.ENSP00000261244	[ 1.  1.]
9606.ENSP00000357708	[ 1.  1.]
9606.ENSP00000321971	[ 1.  1.]
9606.ENSP00000256682	[ 1.  0.]
9606.ENSP00000356540	[ 1.  1.]
9606.ENSP00000438590	[ 1.  1.]
9606.ENSP00000308575	[-1 -1]
9606.ENSP00000307159	[ 1.  0.]
9606.ENSP00000360777	[ 1.  1.]
9606.ENSP00000408342	[ 0.  0.]
9606.ENSP00000362562	[ 1.  0.]
9606.ENSP00000364627	[ 1.  0.]
9606.ENSP00000258648	[ 1.  1.]
9606.ENSP00000252999	[ 1.  1.]
9606.ENSP00000360997	[ 1.  0.]
9606.ENSP00000333374	[-1 -1]
9606.ENSP00000223273	[-1 -1]
9606.ENSP00000279544	[ 0.  0.]
9606.ENSP00000364700	[ 0.  0.]
9606.ENSP00000300515	[-1 -1]
9606.ENSP00000362181	[-1 -1]
9606.ENSP00000371689	[ 1.  0.]
9606.ENSP00000266556	[ 1.  0.]
9606.ENSP00000339503	[ 1.  1.]
9606.ENSP00000379372	[ 1.  1.]
9606.ENSP00000354633	[ 1.  1.]
9606.ENSP00000020945	[ 1.  1.]
9606.ENSP00000359783	[-1 -1]
9606.ENSP00000332134	[ 0.  0.]
9606.ENSP00000334563	[ 1.  1.]
9606.ENSP00000429473	[ 1.  0.]
9606.ENSP00000293276	[ 0.  0.]
9606.ENSP00000261652	[ 1.  0.]
9606.ENSP00000342343	[ 1.  1.]
9606.ENSP00000274000	[ 1.  1.]
9606.ENSP00000305731	[ 1.  0.]
9606.ENSP00000412752	[ 1.  0.]
9606.ENSP00000364839	[ 1.  1.]
9606.ENSP00000263341	[ 1.  1.]
9606.ENSP00000299855	[ 0.  0.]
9606.ENSP00000228284	[ 0.  0.]
9606.ENSP00000282572	[ 1.  1.]
9606.ENSP00000359424	[ 1.  1.]
9606.ENSP00000374399	[ 1.  1.]
9606.ENSP00000270225	[ 1.  1.]
9606.ENSP00000295924	[ 1.  1.]
9606.ENSP00000296449	[-1 -1]
9606.ENSP00000386439	[ 1.  1.]
9606.ENSP00000370658	[ 1.  1.]
9606.ENSP00000331983	[ 1.  1.]
9606.ENSP00000323606	[ 0.  0.]
9606.ENSP00000342021	[ 0.  0.]
9606.ENSP00000297459	[ 1.  1.]
9606.ENSP00000267116	[ 0.  0.]
9606.ENSP00000292246	[ 1.  1.]
9606.ENSP00000386143	[-1 -1]
9606.ENSP00000373565	[ 0.  0.]
9606.ENSP00000279873	[ 0.  0.]
9606.ENSP00000343246	[ 0.  0.]
9606.ENSP00000315870	[ 0.  0.]
9606.ENSP00000436450	[ 0.  0.]
9606.ENSP00000363229	[-1 -1]
9606.ENSP00000341538	[ 1.  0.]
9606.ENSP00000401535	[-1 -1]
9606.ENSP00000377280	[ 0.  0.]
9606.ENSP00000364883	[ 0.  0.]
9606.ENSP00000370936	[ 1.  1.]
9606.ENSP00000366955	[ 1.  1.]
9606.ENSP00000263150	[-1 -1]
9606.ENSP00000398979	[ 1.  1.]
9606.ENSP00000297373	[ 1.  1.]
9606.ENSP00000353575	[ 1.  1.]
9606.ENSP00000305077	[ 0.  0.]
9606.ENSP00000359085	[ 0.  0.]
9606.ENSP00000355929	[-1 -1]
9606.ENSP00000301219	[-1 -1]
9606.ENSP00000249363	[ 1.  0.]
9606.ENSP00000264926	[ 1.  1.]
9606.ENSP00000357651	[ 1.  1.]
9606.ENSP00000341963	[ 1.  1.]
9606.ENSP00000394248	[-1 -1]
9606.ENSP00000312402	[ 1.  1.]
9606.ENSP00000342818	[ 0.  0.]
9606.ENSP00000372295	[ 1.  0.]
9606.ENSP00000350789	[ 1.  1.]
9606.ENSP00000380998	[ 1.  1.]
9606.ENSP00000242208	[ 1.  0.]
9606.ENSP00000467843	[-1 -1]
9606.ENSP00000368174	[ 1.  1.]
9606.ENSP00000300006	[-1 -1]
9606.ENSP00000348753	[ 1.  1.]
9606.ENSP00000256452	[ 0.  0.]
9606.ENSP00000357134	[ 1.  0.]
9606.ENSP00000299267	[ 1.  0.]
9606.ENSP00000381542	[ 1.  1.]
9606.ENSP00000264552	[ 1.  1.]
9606.ENSP00000401597	[ 0.  0.]
9606.ENSP00000381480	[-1 -1]
9606.ENSP00000371875	[ 0.  0.]
9606.ENSP00000402758	[ 1.  1.]
9606.ENSP00000420075	[ 0.  0.]
9606.ENSP00000288177	[ 0.  0.]
9606.ENSP00000300283	[ 0.  0.]
9606.ENSP00000333275	[ 0.  0.]
9606.ENSP00000386385	[ 1.  1.]
9606.ENSP00000381706	[ 0.  0.]
9606.ENSP00000283233	[-1 -1]
9606.ENSP00000235372	[ 0.  0.]
9606.ENSP00000389414	[ 1.  0.]
9606.ENSP00000266069	[ 1.  1.]
9606.ENSP00000262659	[-1 -1]
9606.ENSP00000360020	[ 0.  0.]
9606.ENSP00000315214	[-1 -1]
9606.ENSP00000379201	[ 0.  0.]
9606.ENSP00000374390	[ 1.  0.]
9606.ENSP00000219240	[ 1.  0.]
9606.ENSP00000181796	[-1 -1]
9606.ENSP00000410732	[ 1.  1.]
9606.ENSP00000400717	[ 1.  0.]
9606.ENSP00000359634	[-1 -1]
9606.ENSP00000389709	[ 0.  0.]
9606.ENSP00000393876	[ 1.  1.]
9606.ENSP00000216068	[ 1.  1.]
9606.ENSP00000358640	[ 1.  1.]
9606.ENSP00000368831	[ 1.  1.]
9606.ENSP00000269834	[ 0.  0.]
9606.ENSP00000408631	[ 1.  1.]
9606.ENSP00000289619	[-1 -1]
9606.ENSP00000343339	[ 1.  1.]
9606.ENSP00000362249	[ 1.  1.]
9606.ENSP00000349132	[ 1.  0.]
9606.ENSP00000281938	[ 1.  1.]
9606.ENSP00000335082	[-1 -1]
9606.ENSP00000318883	[ 1.  0.]
9606.ENSP00000422581	[ 0.  0.]
9606.ENSP00000370849	[ 1.  0.]
9606.ENSP00000398526	[-1 -1]
9606.ENSP00000354360	[ 0.  0.]
9606.ENSP00000305302	[ 1.  0.]
9606.ENSP00000007722	[ 1.  1.]
9606.ENSP00000353458	[ 1.  1.]
9606.ENSP00000366988	[ 1.  1.]
9606.ENSP00000363645	[ 1.  0.]
9606.ENSP00000005180	[-1 -1]
9606.ENSP00000368314	[ 1.  0.]
9606.ENSP00000242784	[-1 -1]
9606.ENSP00000287748	[ 1.  1.]
9606.ENSP00000295658	[ 1.  0.]
9606.ENSP00000229379	[ 1.  1.]
9606.ENSP00000347409	[ 0.  0.]
9606.ENSP00000358795	[ 1.  0.]
9606.ENSP00000297819	[ 1.  0.]
9606.ENSP00000261200	[ 1.  1.]
9606.ENSP00000448336	[-1 -1]
9606.ENSP00000267584	[ 1.  1.]
9606.ENSP00000252891	[ 0.  0.]
9606.ENSP00000264093	[ 1.  1.]
9606.ENSP00000217305	[ 1.  0.]
9606.ENSP00000271227	[ 1.  0.]
9606.ENSP00000262306	[ 1.  1.]
9606.ENSP00000386896	[ 1.  0.]
9606.ENSP00000353735	[ 1.  1.]
9606.ENSP00000323034	[-1 -1]
9606.ENSP00000372005	[ 1.  1.]
9606.ENSP00000301974	[ 1.  0.]
9606.ENSP00000377061	[ 1.  1.]
9606.ENSP00000318684	[-1 -1]
9606.ENSP00000390750	[ 1.  0.]
9606.ENSP00000419371	[ 0.  0.]
9606.ENSP00000441032	[ 1.  0.]
9606.ENSP00000353093	[ 0.  0.]
9606.ENSP00000410041	[ 1.  1.]
9606.ENSP00000381206	[ 1.  0.]
9606.ENSP00000401536	[ 0.  0.]
9606.ENSP00000366084	[ 1.  1.]
9606.ENSP00000335535	[ 1.  0.]
9606.ENSP00000398003	[-1 -1]
9606.ENSP00000365473	[ 1.  0.]
9606.ENSP00000291971	[ 0.  0.]
9606.ENSP00000320532	[-1 -1]
9606.ENSP00000457733	[ 1.  1.]
9606.ENSP00000409107	[ 1.  1.]
9606.ENSP00000293897	[ 0.  0.]
9606.ENSP00000390783	[ 1.  1.]
9606.ENSP00000035307	[ 1.  0.]
9606.ENSP00000262915	[ 1.  1.]
9606.ENSP00000353142	[ 1.  0.]
9606.ENSP00000278200	[ 0.  0.]
9606.ENSP00000216211	[ 1.  0.]
9606.ENSP00000356236	[ 1.  1.]
9606.ENSP00000455547	[-1 -1]
9606.ENSP00000357511	[-1 -1]
9606.ENSP00000353679	[ 1.  1.]
9606.ENSP00000219070	[ 1.  1.]
9606.ENSP00000364683	[ 1.  1.]
9606.ENSP00000284292	[-1 -1]
9606.ENSP00000221166	[ 1.  1.]
9606.ENSP00000222462	[ 1.  1.]
9606.ENSP00000304858	[ 1.  1.]
9606.ENSP00000284136	[ 1.  0.]
9606.ENSP00000265512	[ 0.  0.]
9606.ENSP00000465500	[ 1.  0.]
9606.ENSP00000356975	[ 1.  0.]
9606.ENSP00000310590	[ 1.  1.]
9606.ENSP00000299427	[ 1.  1.]
9606.ENSP00000371347	[ 1.  0.]
9606.ENSP00000318142	[ 0.  0.]
9606.ENSP00000414906	[ 1.  1.]
9606.ENSP00000369625	[ 1.  1.]
9606.ENSP00000429397	[-1 -1]
9606.ENSP00000358851	[ 1.  1.]
9606.ENSP00000311030	[ 1.  1.]
9606.ENSP00000294360	[-1 -1]
9606.ENSP00000312995	[ 0.  0.]
9606.ENSP00000355895	[ 0.  0.]
9606.ENSP00000315098	[-1 -1]
9606.ENSP00000245812	[ 1.  1.]
9606.ENSP00000305958	[ 0.  0.]
9606.ENSP00000462367	[-1 -1]
9606.ENSP00000409370	[-1 -1]
9606.ENSP00000324277	[ 1.  0.]
9606.ENSP00000324056	[ 0.  0.]
9606.ENSP00000431198	[-1 -1]
9606.ENSP00000402634	[ 1.  1.]
9606.ENSP00000264400	[ 0.  0.]
9606.ENSP00000367001	[ 1.  0.]
9606.ENSP00000262209	[ 1.  1.]
9606.ENSP00000337475	[ 1.  1.]
9606.ENSP00000436337	[ 1.  1.]
9606.ENSP00000401513	[ 0.  0.]
9606.ENSP00000341961	[-1 -1]
9606.ENSP00000254029	[ 1.  1.]
9606.ENSP00000354762	[ 1.  1.]
9606.ENSP00000216038	[ 1.  1.]
9606.ENSP00000440765	[-1 -1]
9606.ENSP00000351530	[ 0.  0.]
9606.ENSP00000333592	[-1 -1]
9606.ENSP00000347454	[ 1.  0.]
9606.ENSP00000358896	[ 1.  1.]
9606.ENSP00000295087	[ 1.  1.]
9606.ENSP00000446916	[ 0.  0.]
9606.ENSP00000387123	[ 1.  1.]
9606.ENSP00000408617	[ 1.  1.]
9606.ENSP00000325905	[ 1.  1.]
9606.ENSP00000156825	[ 1.  1.]
9606.ENSP00000305480	[ 1.  1.]
9606.ENSP00000406367	[ 1.  0.]
9606.ENSP00000362592	[ 1.  1.]
9606.ENSP00000347153	[ 1.  0.]
9606.ENSP00000341942	[ 1.  0.]
9606.ENSP00000194214	[ 1.  0.]
9606.ENSP00000243643	[ 1.  1.]
9606.ENSP00000431443	[ 1.  1.]
9606.ENSP00000373700	[ 1.  0.]
9606.ENSP00000282369	[ 0.  0.]
9606.ENSP00000349358	[-1 -1]
9606.ENSP00000325748	[ 0.  0.]
9606.ENSP00000295057	[ 1.  1.]
9606.ENSP00000312066	[ 1.  1.]
9606.ENSP00000368805	[ 0.  0.]
9606.ENSP00000352738	[ 0.  0.]
9606.ENSP00000373195	[ 1.  0.]
9606.ENSP00000265969	[ 0.  0.]
9606.ENSP00000364728	[-1 -1]
9606.ENSP00000333667	[ 1.  1.]
9606.ENSP00000339830	[ 1.  0.]
9606.ENSP00000283206	[ 1.  0.]
9606.ENSP00000420194	[ 0.  0.]
9606.ENSP00000328307	[-1 -1]
9606.ENSP00000229239	[ 1.  1.]
9606.ENSP00000349415	[ 1.  1.]
9606.ENSP00000306382	[ 1.  1.]
9606.ENSP00000308576	[ 0.  0.]
9606.ENSP00000372576	[-1 -1]
9606.ENSP00000315713	[ 1.  1.]
9606.ENSP00000329287	[ 1.  0.]
9606.ENSP00000310071	[ 1.  1.]
9606.ENSP00000358159	[ 1.  1.]
9606.ENSP00000471607	[-1 -1]
9606.ENSP00000365759	[-1 -1]
9606.ENSP00000345230	[ 1.  1.]
9606.ENSP00000295297	[ 1.  0.]
9606.ENSP00000269601	[ 1.  1.]
9606.ENSP00000364621	[ 1.  0.]
9606.ENSP00000321636	[ 1.  1.]
9606.ENSP00000295633	[ 0.  0.]
9606.ENSP00000321732	[ 1.  1.]
9606.ENSP00000302176	[ 1.  1.]
9606.ENSP00000353670	[ 0.  0.]
9606.ENSP00000290583	[ 1.  1.]
9606.ENSP00000215980	[-1 -1]
9606.ENSP00000302324	[ 1.  0.]
9606.ENSP00000290881	[-1 -1]
9606.ENSP00000360652	[-1 -1]
9606.ENSP00000338057	[ 1.  1.]
9606.ENSP00000363459	[ 1.  1.]
9606.ENSP00000354724	[ 1.  1.]
9606.ENSP00000347184	[ 1.  1.]
9606.ENSP00000353210	[ 1.  1.]
9606.ENSP00000432870	[ 1.  1.]
9606.ENSP00000375872	[ 1.  1.]
9606.ENSP00000333255	[ 1.  1.]
9606.ENSP00000369500	[ 1.  1.]
9606.ENSP00000301691	[ 1.  1.]
9606.ENSP00000368990	[ 1.  0.]
9606.ENSP00000242210	[ 1.  1.]
9606.ENSP00000421985	[ 1.  1.]
9606.ENSP00000360762	[ 1.  1.]
9606.ENSP00000331540	[ 0.  0.]
9606.ENSP00000440655	[-1 -1]
9606.ENSP00000266673	[ 1.  0.]
9606.ENSP00000348205	[ 1.  1.]
9606.ENSP00000385361	[-1 -1]
9606.ENSP00000381240	[ 1.  1.]
9606.ENSP00000363330	[ 1.  0.]
9606.ENSP00000276390	[ 1.  1.]
9606.ENSP00000337044	[-1 -1]
9606.ENSP00000296424	[ 1.  1.]
9606.ENSP00000357799	[ 1.  0.]
9606.ENSP00000330190	[ 0.  0.]
9606.ENSP00000424007	[-1 -1]
9606.ENSP00000261721	[ 1.  1.]
9606.ENSP00000308405	[ 1.  1.]
9606.ENSP00000217652	[ 1.  1.]
9606.ENSP00000264434	[-1 -1]
9606.ENSP00000360730	[ 0.  0.]
9606.ENSP00000362330	[ 1.  1.]
9606.ENSP00000381968	[ 1.  1.]
9606.ENSP00000232766	[-1 -1]
9606.ENSP00000227520	[ 1.  1.]
9606.ENSP00000332296	[ 1.  1.]
9606.ENSP00000432279	[ 1.  0.]
9606.ENSP00000443985	[ 1.  1.]
9606.ENSP00000408411	[ 1.  1.]
9606.ENSP00000230771	[ 0.  0.]
9606.ENSP00000237201	[ 1.  1.]
9606.ENSP00000364650	[ 0.  0.]
9606.ENSP00000348316	[-1 -1]
9606.ENSP00000367851	[ 1.  1.]
9606.ENSP00000200453	[ 0.  0.]
9606.ENSP00000372313	[ 1.  0.]
9606.ENSP00000394734	[ 1.  1.]
9606.ENSP00000382758	[-1 -1]
9606.ENSP00000359524	[-1 -1]
9606.ENSP00000439551	[ 0.  0.]
9606.ENSP00000387617	[ 1.  0.]
9606.ENSP00000356655	[ 0.  0.]
9606.ENSP00000349955	[ 1.  1.]
9606.ENSP00000263549	[ 0.  0.]
9606.ENSP00000262735	[ 0.  0.]
9606.ENSP00000384665	[ 1.  0.]
9606.ENSP00000351767	[ 1.  0.]
9606.ENSP00000442163	[ 0.  0.]
9606.ENSP00000344220	[ 1.  1.]
9606.ENSP00000367952	[ 1.  1.]
9606.ENSP00000302606	[ 1.  0.]
9606.ENSP00000267540	[ 1.  1.]
9606.ENSP00000351113	[ 0.  0.]
9606.ENSP00000362401	[ 0.  0.]
9606.ENSP00000312856	[ 0.  0.]
9606.ENSP00000406463	[ 1.  1.]
9606.ENSP00000381726	[ 0.  0.]
9606.ENSP00000324287	[ 0.  0.]
9606.ENSP00000251289	[ 0.  0.]
9606.ENSP00000354536	[ 1.  1.]
9606.ENSP00000313159	[-1 -1]
9606.ENSP00000252032	[-1 -1]
9606.ENSP00000385879	[-1 -1]
9606.ENSP00000299989	[ 1.  0.]
9606.ENSP00000284437	[-1 -1]
9606.ENSP00000468280	[-1 -1]
9606.ENSP00000338020	[ 0.  0.]
9606.ENSP00000256442	[ 1.  1.]
9606.ENSP00000386203	[-1 -1]
9606.ENSP00000316740	[-1 -1]
9606.ENSP00000355672	[ 0.  0.]
9606.ENSP00000230321	[ 0.  0.]
9606.ENSP00000340510	[ 1.  0.]
9606.ENSP00000334848	[-1 -1]
9606.ENSP00000363911	[ 1.  0.]
9606.ENSP00000233616	[ 1.  0.]
9606.ENSP00000320077	[ 1.  0.]
9606.ENSP00000348538	[ 1.  1.]
9606.ENSP00000333633	[ 1.  1.]
9606.ENSP00000361214	[ 0.  0.]
9606.ENSP00000354001	[ 1.  1.]
9606.ENSP00000267838	[ 0.  0.]
9606.ENSP00000296504	[ 1.  1.]
9606.ENSP00000328118	[ 0.  0.]
9606.ENSP00000356096	[-1 -1]
9606.ENSP00000284476	[ 1.  0.]
9606.ENSP00000304235	[ 1.  0.]
9606.ENSP00000268097	[ 1.  0.]
9606.ENSP00000283441	[ 1.  1.]
9606.ENSP00000282226	[-1 -1]
9606.ENSP00000453403	[ 1.  1.]
9606.ENSP00000312054	[ 1.  1.]
9606.ENSP00000365899	[ 0.  0.]
9606.ENSP00000357892	[-1 -1]
9606.ENSP00000429190	[ 1.  1.]
9606.ENSP00000344937	[ 1.  0.]
9606.ENSP00000298440	[ 0.  0.]
9606.ENSP00000308782	[-1 -1]
9606.ENSP00000339992	[ 0.  0.]
9606.ENSP00000302569	[ 1.  0.]
9606.ENSP00000267328	[ 1.  1.]
9606.ENSP00000264012	[ 1.  1.]
9606.ENSP00000354621	[ 1.  1.]
9606.ENSP00000243662	[ 1.  1.]
9606.ENSP00000315474	[ 1.  1.]
9606.ENSP00000355441	[ 1.  0.]
9606.ENSP00000317334	[ 1.  1.]
9606.ENSP00000466933	[ 1.  0.]
9606.ENSP00000308369	[ 1.  1.]
9606.ENSP00000376432	[ 0.  0.]
9606.ENSP00000307077	[ 1.  1.]
9606.ENSP00000286918	[-1 -1]
9606.ENSP00000326232	[ 0.  0.]
9606.ENSP00000267622	[ 1.  1.]
9606.ENSP00000276414	[ 1.  0.]
9606.ENSP00000297562	[ 1.  1.]
9606.ENSP00000247956	[ 1.  1.]
9606.ENSP00000339952	[ 1.  1.]
9606.ENSP00000306361	[ 1.  1.]
9606.ENSP00000297164	[ 1.  0.]
9606.ENSP00000328036	[ 1.  0.]
9606.ENSP00000275732	[ 0.  0.]
9606.ENSP00000357669	[ 1.  0.]
9606.ENSP00000324857	[ 1.  0.]
9606.ENSP00000384400	[ 0.  0.]
9606.ENSP00000278618	[ 1.  0.]
9606.ENSP00000303145	[ 1.  1.]
9606.ENSP00000265465	[ 1.  1.]
9606.ENSP00000368320	[ 0.  0.]
9606.ENSP00000349297	[ 1.  1.]
9606.ENSP00000354901	[ 1.  0.]
9606.ENSP00000373952	[ 1.  1.]
9606.ENSP00000319140	[-1 -1]
9606.ENSP00000361548	[ 1.  0.]
9606.ENSP00000331681	[-1 -1]
9606.ENSP00000262916	[ 1.  0.]
9606.ENSP00000414558	[ 0.  0.]
9606.ENSP00000263921	[ 1.  1.]
9606.ENSP00000368119	[ 1.  1.]
9606.ENSP00000256720	[ 0.  0.]
9606.ENSP00000429986	[ 1.  1.]
9606.ENSP00000460682	[-1 -1]
9606.ENSP00000217246	[ 1.  1.]
9606.ENSP00000331471	[ 0.  0.]
9606.ENSP00000392985	[ 1.  1.]
9606.ENSP00000416040	[ 1.  0.]
9606.ENSP00000296238	[ 0.  0.]
9606.ENSP00000237289	[ 1.  1.]
9606.ENSP00000381698	[ 1.  1.]
9606.ENSP00000431971	[-1 -1]
9606.ENSP00000418803	[ 1.  1.]
9606.ENSP00000262640	[ 1.  1.]
9606.ENSP00000295065	[ 1.  1.]
9606.ENSP00000293777	[ 1.  1.]
9606.ENSP00000360918	[ 1.  0.]
9606.ENSP00000358016	[ 0.  0.]
9606.ENSP00000340017	[ 1.  0.]
9606.ENSP00000418813	[ 1.  1.]
9606.ENSP00000320679	[ 1.  0.]
9606.ENSP00000316426	[ 0.  0.]
9606.ENSP00000304604	[ 0.  0.]
9606.ENSP00000377428	[-1 -1]
9606.ENSP00000361310	[ 0.  0.]
9606.ENSP00000346671	[ 1.  1.]
9606.ENSP00000358400	[ 1.  1.]
9606.ENSP00000318264	[ 1.  1.]
9606.ENSP00000378400	[ 1.  1.]
9606.ENSP00000305976	[ 1.  1.]
9606.ENSP00000341237	[-1 -1]
9606.ENSP00000370129	[-1 -1]
9606.ENSP00000265044	[ 1.  1.]
9606.ENSP00000447000	[-1 -1]
9606.ENSP00000261558	[ 1.  1.]
9606.ENSP00000351740	[-1 -1]
9606.ENSP00000265997	[ 1.  1.]
9606.ENSP00000370222	[ 1.  1.]
9606.ENSP00000312070	[ 1.  0.]
9606.ENSP00000289004	[ 1.  0.]
9606.ENSP00000280191	[ 1.  1.]
9606.ENSP00000359415	[-1 -1]
9606.ENSP00000296721	[ 1.  1.]
9606.ENSP00000333948	[ 1.  1.]
9606.ENSP00000346762	[ 1.  1.]
9606.ENSP00000304429	[ 0.  0.]
9606.ENSP00000362560	[ 0.  0.]
9606.ENSP00000321242	[-1 -1]
9606.ENSP00000342300	[ 1.  1.]
9606.ENSP00000219302	[ 1.  1.]
9606.ENSP00000254321	[ 0.  0.]
9606.ENSP00000381567	[ 1.  1.]
9606.ENSP00000322421	[ 1.  1.]
9606.ENSP00000255681	[ 1.  1.]
9606.ENSP00000462747	[-1 -1]
9606.ENSP00000282326	[ 0.  0.]
9606.ENSP00000329991	[ 1.  0.]
9606.ENSP00000222304	[ 1.  1.]
9606.ENSP00000247271	[ 1.  0.]
9606.ENSP00000266079	[ 1.  1.]
9606.ENSP00000343925	[ 1.  1.]
9606.ENSP00000344668	[ 1.  1.]
9606.ENSP00000291552	[ 1.  1.]
9606.ENSP00000263468	[ 0.  0.]
9606.ENSP00000303515	[ 0.  0.]
9606.ENSP00000199936	[ 1.  0.]
9606.ENSP00000373566	[-1 -1]
9606.ENSP00000396857	[ 0.  0.]
9606.ENSP00000371785	[ 0.  0.]
9606.ENSP00000231420	[ 1.  1.]
9606.ENSP00000357008	[-1 -1]
9606.ENSP00000319126	[ 0.  0.]
9606.ENSP00000242827	[ 1.  1.]
9606.ENSP00000262238	[ 1.  1.]
9606.ENSP00000365692	[ 0.  0.]
9606.ENSP00000328347	[ 1.  1.]
9606.ENSP00000454833	[-1 -1]
9606.ENSP00000383866	[-1 -1]
9606.ENSP00000373193	[ 1.  0.]
9606.ENSP00000309749	[ 1.  1.]
9606.ENSP00000344155	[ 1.  1.]
9606.ENSP00000376384	[-1 -1]
9606.ENSP00000334280	[ 1.  1.]
